barcode,created,short_desc,total_sold
4902430583183,2023/11,ARIEL POWDER FLORAL BY6,172
4805885171007,2023/11,RENO LIVER SMALL,28.5
4800030000188,2023/11,IDEAL MACARONI 250G ELBOW,108
748485400075,2023/11,PLUS KING APPLE 250ml,186
4800092110559,2023/11,SUPERSTIX MOCHA JR.,66
48041003,2023/11,NIC Ube 24x100ml,29
4805885171007,2023/11,RENO LIVER SMALL,28.5
O,2023/11,OIL RETAIL,23
4800047840012,2023/11,ZONROX ORIGINAL 1LITER,39
4800361410816,2023/11,BEAR BRAND Powdered Milk Drink Swak by 8,88
29,2023/11,29,29
C18,2023/11,CURLS ASST 18,18.5
4800129110552,2023/11,MARIE CRACKER,28
7622300239527,2023/11,EDEN MELTSARAP 165G,94
4800092115646,2023/11,FROOTEES COMBO,56
748485401508,2023/11,BIRCHTREE POWDER 300G,94
4807770120770,2023/11,MONDE SUMO MINI COOKIES,57
4800016079573,2023/11,HELLO COATED VANILLA '10 RETAIL,52
K12,2023/11,KAPE/MILK/OTHER BEVERAGE,48
4806507633583,2023/11,JELLY FUN,24
4806525943527,2023/11,TP MELON LITRO,18
48044301,2023/11,MARLBORO LIGHTS,155
4800194117463,2023/11,PILLOWS CHOCO 24g LS,64
4800098122266,2023/11,YUM YUM MINI BITES CHOCO 10S,125
60,2023/11,60,60
40329055,2023/11,CAMEL CIG,107
4809011168459,2023/11,BOSTON PAMINTA PINO,86
4809011168060,2023/11,BOSTON PAMINTA BUO,43
4809011168053,2023/11,BOSTON PAMINTA DUROG,86
C22,2023/11,CURLS NEW PRICE 22,44
4801288820153,2023/11,HAPPY COTTON 10G,5.25
4806505854188,2023/11,CHICK BOY CORN FLAVOR 25G,30
4800194104869,2023/11,CRISPY PATATA 25g LS,19.5
4806502720615,2023/11,GARDENIA CLASSIC 600g,85
4806011812047,2023/11,SUPER Q GOLDEN BIHON 500G,246
4800888602718,2023/11,KNORR CUBE CHICKEN 10G BY 12,144
4805358246010,2023/11,DARI CREME CLASSIC 100G,39
4801668100141,2023/11,DATU PUTI VINEGAR 1L,46
4801668500224,2023/11,DATU PUTI SOY SAUCE 1L,54
748485400136,2023/11,PLUS KING APPLE 250ml,184
4800361388252,2023/11,NESCAFE CLASSIC Sticks 2gx12,112
4800818808906,2023/11,POTCHI STRAWBERRY 50S,36
4802288813244,2023/11,HAPPY PANTS L24,192
4804888019545,2023/11,WASHED SUGAR 225G,18.75
4800361339186,2023/11,NESCAFE CLASSIC Refill 23g,21
100,2023/11,100,100
100,2023/11,100,100
100,2023/11,100,100
4800047840012,2023/11,ZONROX ORIGINAL 1LITER,39
BS21,2023/11,BODY SOAP ASST 21,63
TP9,2023/11,TOOTHPASTE RETAIL 9,18
120,2023/11,120,120
287,2023/11,287,287
38,2023/11,38,76
48041812,2023/11,MIGHTY GREEN FLIPTOP,126
4800011178769,2023/11,SULFUR SOAP DR WONG W/ MOIST 135G,55
BS21,2023/11,BODY SOAP ASST 21,21
KN5,2023/11,KNORR CUBES ASST,24
25,2023/11,25,25
20,2023/11,20,20
20,2023/11,20,20
4801668602034,2023/11,DATU PUTI SOY SAUCE 200ML,11
29,2023/11,29,29
40329055,2023/11,CAMEL CIG,107
4800024579294,2023/11,DM PJ TETRA 1L,93
4800024585707,2023/11,DM PINEAPPLE JUICE BUY 2 1L,0
4800249909395,2023/11,CDO KARNE NORTE 100G,105
120,2023/11,120,120
4801958300107,2023/11,AJINOMOTO 11G,50
4800361424660,2023/11,MAGGI MAGIC SARAP 8G 17+1,68
4800361416726,2023/11,NESCAFE CREAMY WHITE TWIN BY 10,60
4806516762403,2023/11,JERSEY MANGO 390G,109
4806516762632,2023/11,JERSEY UBE 390G,108
4806516762441,2023/11,JERSEY COND BUKO 390G,108
7,2023/11,7,14
4804888019545,2023/11,WASHED SUGAR 225G,93.75
4902430945554,2023/11,SAFEGUARD WHITE 60G BY6,118
4800047840043,2023/11,ZONROX ORIGINAL 100ML,28.5
J18,2023/11,JUICE ASST LITRO,120
40329055,2023/11,CAMEL CIG,214
MDEW 8,2023/11,MOUNTAIN DEW  8OZ BY CASE,175
280,2023/11,280,0
270,2023/11,270,270
748485100418,2023/11,CENTURY TUNA HOT &amp; SPICY 155G,35.5
68,2023/11,68,68
4902430452694,2023/11,DOWNY GARDEN BLOOM 38ML BY6,52
4902430831161,2023/11,TIDE PWD GB BY 6,87
4800888169716,2023/11,SUNSILK SMOOTH 13ML BY12,70
4800191242274,2023/11,TOPS WHITE BAR,27.5
4800047840272,2023/11,ZONROX LEMON 500ML,25
25,2023/11,25,25
4800129110163,2023/11,ICED GEM,72
26,2023/11,26,26
8998666001726,2023/11,KOPIKO BLANCA TP,60
8998666001702,2023/11,KOPIKO BLACK TP,58
4800818809651,2023/11,MONAMI STRAWBERRY,36
4804888589130,2023/11,Annies Combo,28
8998666001719,2023/11,KOPIKO BROWN TP,58
4800361061322,2023/11,NESTLE All-Purpose Cream 250ML,304
4807770270017,2023/11,LUCKY ME BEEF 55G,70
6,2023/11,6,6
750515018501,2023/11,SKYFLAKES PLAIN 10s,58.5
BS21,2023/11,BODY SOAP ASST 21,21
SC6,2023/11,SHAMPOO/CONDITIONER RETAIL ASST,6.5
35,2023/11,35,35
1,2023/11,1,1
4800194126014,2023/11,OPUFF UBE,25
4800194117043,2023/11,BREAD PAN BLUE LS,6.5
4800194153683,2023/11,BREAD PAN BUTTERED 24g LS,6.5
4800194153225,2023/11,BREAD PAN CHEESE 24g LS,6.5
4800194151986,2023/11,LAVA  CRISPS 34g,8.5
4800194152327,2023/11,PILLOWS UBE 38g,17
4800016079573,2023/11,HELLO COATED VANILLA '10 RETAIL,52
C2,2023/11,C2 SOLO RETAIL,65
48044295,2023/11,MARLBORO RED 20'S,155
4800361409704,2023/11,OREO CONE 14X110ML,49
4806506319648,2023/11,TWIN LAMPEIN XL 12,94
11,2023/11,11,11
48044318,2023/11,MARLBORO CRAFTED RED,126
48041812,2023/11,MIGHTY GREEN FLIPTOP,126
4807770120213,2023/11,NISSIN WAFER CHOCOLATE 50S,53
65,2023/11,65,65
7,2023/11,7,7
E30,2023/11,EGG 1 TRAY,230
48043717,2023/11,FORTUNE WHITE,126
4802288812049,2023/11,HAPPY PANTS M4,31
4806018406485,2023/11,CHEESE CAKE BIG 42G,92
4800116005021,2023/11,SUNFLOWER CHICKEN FLAVOR,58.5
4806501703503,2023/11,CHAMPION TODO TIPID PACK,26
4800165000503,2023/11,LEMON CANDY,35
4806511012138,2023/11,MUNCHER GREEN DOS,44
4806508361621,2023/11,KARATE BELT STRAWBERRY,33
B5,2023/11,ASST BREAD RETAIL 5,5
4800056161016,2023/11,QUEZO CHEESE  200G,54
48041010,2023/11,NIC Chocolate 24x100ml,29
4800092110047,2023/11,STRAWBERRY SANDWICH,51
4800092118784,2023/11,HANSEL MILKY STRAWBERRY,57
65,2023/11,65,130
40329055,2023/11,CAMEL CIG,107
4800361410915,2023/11,BEAR BRAND Junior 750g,365
4806018406058,2023/11,LAVA DOUBLE DUTCH,73
K13,2023/11,KAPE/MILK/OTHER BEVERAGE,26
K12,2023/11,KAPE/MILK/OTHER BEVERAGE,0
65,2023/11,65,65
4800575144910,2023/11,COWBELL CONDENSADA 300ML,46
4806504710232,2023/11,MEGA MACKAREL 155G,31.5
054028367911,2023/11,YAKULT PACK,100
25,2023/11,25,25
4800361381086,2023/11,BEAR BRAND Powdered Milk Drink 135g,50
4804888019545,2023/11,WASHED SUGAR 225G,18.75
4800092110528,2023/11,HANSEL CHOCO,57
25,2023/11,25,25
48044226,2023/11,CHESTERFIELD REMIX,107
4800361410816,2023/11,BEAR BRAND Powdered Milk Drink Swak by 8,110
4800016114069,2023/11,QUAKE OVERLOAD CARAMEL,77
8993175537131,2023/11,RICHEESE WAFER 22g,54
054028367911,2023/11,YAKULT PACK,50
4800129110163,2023/11,ICED GEM,72
4902430333597,2023/11,HEAD AND SHOULDER MENTHOL BY 12,81
4800016304019,2023/11,MAXX CHERRY 50S,40
4800361416726,2023/11,NESCAFE CREAMY WHITE TWIN BY 10,120
4800047840272,2023/11,ZONROX LEMON 500ML,25
4800191242274,2023/11,TOPS WHITE BAR,27.5
K12,2023/11,KAPE/MILK/OTHER BEVERAGE,36
K17,2023/11,KAPE/MILK/OTHER BEVERAGE,34
4800361339186,2023/11,NESCAFE CLASSIC Refill 23g,21
4902430333597,2023/11,HEAD AND SHOULDER MENTHOL BY 12,40.5
BS21,2023/11,BODY SOAP ASST 21,21
4806532371924,2023/11,ALL MIGHTY PWD BLUE 1KL,37.5
O,2023/11,OIL RETAIL,23
B10,2023/11,ASST BREAD 10S,0
10,2023/11,10,10
8993175555746,2023/11,RICHOCO 39G,11
750515018488,2023/11,SKYFLAKES PLAIN 24,131
8853002310415,2023/11,DUTCHMILL MANGO 90ML,48
BS21,2023/11,BODY SOAP ASST 21,21
4809014128399,2023/11,KOJIESAN 45G,24
TP9,2023/11,TOOTHPASTE RETAIL 9,18
4800888154255,2023/11,DOVE NOURISHING OIL CARE 12ML BY12,35
4902430495141,2023/11,SAFEGUARD PINK 85G,39
K12,2023/11,KAPE/MILK/OTHER BEVERAGE,24
B5,2023/11,ASST BREAD RETAIL 5,20
4800361410816,2023/11,BEAR BRAND Powdered Milk Drink Swak by 8,88
4806504710119,2023/11,MEGA TOMATO 155G,47
4808888004174,2023/11,PALMOLIVE GREEN by 12,33
4800092111853,2023/11,FROOTEES MANGO,56
4800361415347,2023/11,NESCAFE ORIGINAL TWIN by 10,120
4800129110163,2023/11,ICED GEM,72
4800194177962,2023/11,OISHI SPICY 95G,46
K13,2023/11,KAPE/MILK/OTHER BEVERAGE,13
4804888019545,2023/11,WASHED SUGAR 225G,18.75
K12,2023/11,KAPE/MILK/OTHER BEVERAGE,24
4800016065828,2023/11,Wafrets Biggies Choco,12
4801981164714,2023/11,WILKINS DISTILLED 7L,85
4800888212221,2023/11,REXONA COOL LIME 50ML,0
4800888143365,2023/11,REXONA MEN ICE COOL 25ML,69
48044295,2023/11,MARLBORO RED 20'S,155
14806522672076,2023/11,SMARTEE BOX,120
14806522672076,2023/11,SMARTEE BOX,120
40329055,2023/11,CAMEL CIG,107
48041812,2023/11,MIGHTY GREEN FLIPTOP,126
4800056191013,2023/11,OK CHEESE 200G,44
4806011812047,2023/11,SUPER Q GOLDEN BIHON 500G,41
4800575144958,2023/11,COWBELL EVAPORADA 370ML,32
48044295,2023/11,MARLBORO RED 20'S,155
79,2023/11,79,79
6,2023/11,6,12
1,2023/11,1,1
4800361028158,2023/11,HONEY STARS Flow Pack,20
6,2023/11,6,12
4891208040167,2023/11,KIREI YUMMY 25G LS,6.5
4800194153683,2023/11,BREAD PAN BUTTERED 24g LS,6.5
14809011294803,2023/11,KOOLERS APPLE JUICE,76
5,2023/11,5,5
4800034606690,2023/11,HAPEE TOOTHPASTE 11+1,61
4801288830084,2023/11,THOSE DAYS NON WING 8S,43.5
4800191112621,2023/11,TOPS BLUE BAR,27.5
4806506318764,2023/11,SISTERS PANTYLINER MEGA PACK 36,34
4902430698085,2023/11,PANTENE SHM HFALL 12ML BY12,43.5
4801010120117,2023/11,JB POWDER BEDTIME 25G,21
48044172,2023/11,Chester Field,107
4806508361621,2023/11,KARATE BELT STRAWBERRY,33
4806500730012,2023/11,SNOWBEAR 100s,90
78,2023/11,78,78
RX8,2023/11,REXONA RETAIL 8,16
C22,2023/11,CURLS NEW PRICE 22,66
7,2023/11,7,7
4800361391207,2023/11,KITKAT IC Cone 14x100ml,57
40329055,2023/11,CAMEL CIG,214
4800888211132,2023/11,CLOSE UP 11+1,0
4800016627279,2023/11,BERRY KNOTS 28gx100,22.5
4800818607264,2023/11,FRUTOS SOUR MINIBITS BOX,60
4806501709352,2023/11,CALLA ROSE GARDEN 45 BY 6,36
BS21,2023/11,BODY SOAP ASST 21,21
F18,2023/11,FABCON/ DISHWASHING ASST 18,34
SC6,2023/11,SHAMPOO/CONDITIONER RETAIL ASST,6.5
4800016560385,2023/11,NPE SWEET FILIPINO STYLE 60GX72,15.25
4800016561498,2023/11,NISSIN MINI CHEESY SEAFOOD 50GX48,25
EDEN,2023/11,EDEN RETAIL,17
10,2023/11,10,10
4800575130302,2023/11,ALASKA CONDENSADA 300ML,110
4806011812047,2023/11,SUPER Q GOLDEN BIHON 500G,41
4800361413992,2023/11,NESCAFE Creamy Latte Twin Pack by 10,120
4806513742156,2023/11,SANMIG COFFEE ORIG SUGARFREE 20S,134
8993175556248,2023/11,RICHEESE CHEESY KAL 74G,29
8993175556200,2023/11,RICHEESE PANCIT CANTON74G,29
4800361388313,2023/11,NESTLE CHUCKIE Opti-Grow 180ml,23.5
20,2023/11,20,20
65,2023/11,65,65
C11,2023/11,CURLS ASST 11,11
4800314009692,2023/11,SCOTCH BRITE SPNGEMINI,25
4800194104029,2023/11,POTATO FRIES KETCHUP 21g LS,6.5
4800194104777,2023/11,POTATO FRIES CHEESE 21g LS,6.5
4800194116237,2023/11,POTATO FRIES PLAIN 21G,6.5
4800523222103,2023/11,CHEEZ IT HAM 25g,6.5
10,2023/11,10,10
C18,2023/11,CURLS ASST 18,18.5
4809013044331,2023/11,BAWANG NA BAWANG PLAIN DOS,55.5
C18,2023/11,CURLS ASST 18,37
C22,2023/11,CURLS NEW PRICE 22,22
4800575110373,2023/11,ALASKA EVAPORATED MILK 370ML,56
4806502727423,2023/11,GARDENIA NEW BAKE 560G,79
4808647020094,2023/11,EDEN PLAIN 165G,57
20,2023/11,20,20
4801668100103,2023/11,DATU PUTI VINEGAR 350ML,18
18,2023/11,18,18
4800194104982,2023/11,ONION RINGS 18g LS,6.5
4800194152679,2023/11,SPONGE CHOCO 30g,8.5
4800092550911,2023/11,FUDGEE BARR CHOCO,70.5
4807770273698,2023/11,PANCIT CANTON CHILIMANSI,85.5
4800016087196,2023/11,MAGIC JUNIOR CONDENSADA,29.5
4804888019545,2023/11,WASHED SUGAR 225G,18.75
K12,2023/11,KAPE/MILK/OTHER BEVERAGE,36
4800129110163,2023/11,ICED GEM,72
165,2023/11,165,165
125,2023/11,125,125
40329055,2023/11,CAMEL CIG,107
4806507621252,2023/11,FANCY MILK,24
O 1.5,2023/11,OIL 1.5 LITERS,105
4808647210099,2023/11,CALUMET BAKING PWD 50G,54
4800056191013,2023/11,OK CHEESE 200G,44
4800092331985,2023/11,HIHO BLACK 5G,38
4800092330100,2023/11,DINGDONG 18G,38
4800092330629,2023/11,HAPPY NUTS BBQ,38
4800092331619,2023/11,HIHO GARLIC NUTS,38
4806507832481,2023/11,SILKA ORANGE 65G BY6,108
BS18,2023/11,BODY SOAP ASST,100
M COBRA,2023/11,COBRA MISMO,190
M MDEW,2023/11,MOUNTAIN DEW MISMO,190
M PEPSI,2023/11,PEPSI MISMO,190
48041812,2023/11,MIGHTY GREEN FLIPTOP,252
4806508361621,2023/11,KARATE BELT STRAWBERRY,33
4805358245051,2023/11,STAR MARGARINE 250G,76
4801688103818,2023/11,SNACKU  25G,9
K12,2023/11,KAPE/MILK/OTHER BEVERAGE,24
4800092110528,2023/11,HANSEL CHOCO,57
8998666001719,2023/11,KOPIKO BROWN TP,58
B10,2023/11,ASST BREAD 10S,50
4800166142325,2023/11,STICK O CHOCO JR,66
4804888589505,2023/11,HANY SP,39
4806507622945,2023/11,BIG CHOCO DIP,90
4800523223162,2023/11,CHEEZ IT CHEESE 90G,24
4806506318764,2023/11,SISTERS PANTYLINER MEGA PACK 36,34
4800249908657,2023/11,CDO KARNE NORTE 260G,100
65,2023/11,65,65
4800631001867,2023/11,BOY BAWANG SNACK MIX GARLIC 85G,22
4801668607329,2023/11,MAFRAN DRESSING WHITE 200G,17
8X11,2023/11,8X11 PLASTIC,20
4806506318894,2023/11,SISTERS GREEN 12S,30
4806506318900,2023/11,SISTERS NAPKIN PERFORATED ONYT 4S,84
4806510020806,2023/11,SHURE PLASTIC,23
4800153151194,2023/11,BONAMIL 150G,107
48044189,2023/11,Philip Green 20's,145
4809011291706,2023/11,FUN CHOCOLATE,23.5
4800194107822,2023/11,OPUFF CHOCO PACK,24.5
4800016087561,2023/11,MAGIC CREAMS CHOCOLATE 28G,55
4806522670488,2023/11,COCO FRUIT JELLY,22
4800016022180,2023/11,GT WHITE CREMA TWIN 50GX10X12,118
K12,2023/11,KAPE/MILK/OTHER BEVERAGE,0
B5,2023/11,ASST BREAD RETAIL 5,35
120,2023/11,120,120
C18,2023/11,CURLS ASST 18,37
729461168219,2023/11,REGENT KOBI,19
8993175544528,2023/11,NEXSTAR SOFT COOKIE 420G,86
4800166142479,2023/11,CHOCO CHOCO 50s,55
65,2023/11,65,65
8998666001702,2023/11,KOPIKO BLACK TP,58
4800361416726,2023/11,NESCAFE CREAMY WHITE TWIN BY 10,60
40329055,2023/11,CAMEL CIG,107
48044301,2023/11,MARLBORO LIGHTS,155
4801010501213,2023/11,JB OIL REGULAR 50ML,40
48044295,2023/11,MARLBORO RED 20'S,155
750515031531,2023/11,SKYFLAKES CONDENSADA,62
B5,2023/11,ASST BREAD RETAIL 5,60
4800092550911,2023/11,FUDGEE BARR CHOCO,70.5
750515031531,2023/11,SKYFLAKES CONDENSADA,62
4800361419642,2023/11,MAGIC SARAP 16PCS,63
4800361415347,2023/11,NESCAFE ORIGINAL TWIN by 10,120
8998666001702,2023/11,KOPIKO BLACK TP,116
48044295,2023/11,MARLBORO RED 20'S,775
4800194152891,2023/11,MARTYS SPICY 25g LS,39
4800216120013,2023/11,CLOVER CHIPS CHEESE,45
4800016642029,2023/11,CHIPPY BBQ 30gx100,45
4800194116169,2023/11,SPICY SEAFOOD CURLS,39
4800194116664,2023/11,PINATTSU,30
4800523220079,2023/11,CHEEZ IT 25g,39
4800016110535,2023/11,MANG JUAN PAOMBONG 26GX80,45
8851717040023,2023/11,DUTCHMILL ORANGE 180ML,21
4801981116072,2023/11,COKE 1.5,62
4801981116270,2023/11,SPRITE 1.5,62
4801981116171,2023/11,ROYAL 1.5,63
4800818809712,2023/11,CHAMPI 50S,34
8996001346297,2023/11,FRES CANDY CHERRY,35
4800103344218,2023/11,MR. BUKO,22.5
4809010300492,2023/11,SWEET ORANGE,29.5
4800010961485,2023/11,CHOOEY CHOCO '40,46
4800818807251,2023/11,FROOTY TWIN POP,22
4806502720615,2023/11,GARDENIA CLASSIC 600g,85
4807770273698,2023/11,PANCIT CANTON CHILIMANSI,85.5
4807770273674,2023/11,PANCIT CANTON KALAMANSI,85.5
ROYAL 8,2023/11,ROYAL 8OZ BY CASE BOTE,180
30,2023/11,30,30
130,2023/11,130,130
4806011812047,2023/11,SUPER Q GOLDEN BIHON 500G,164
8998666001719,2023/11,KOPIKO BROWN TP,116
4806533540077,2023/11,CANTON LARGE 400G,60
150,2023/11,150,150
M MDEW,2023/11,MOUNTAIN DEW MISMO,190
M PEPSI,2023/11,PEPSI MISMO,190
8888021800036,2023/11,EVEREADY BIG BLACK,76
8888020000000,2023/11,EVEREADY BIG BLACK,0
4804888019545,2023/11,WASHED SUGAR 225G,18.75
B5,2023/11,ASST BREAD RETAIL 5,10
RX8,2023/11,REXONA RETAIL 8,16
748485401706,2023/11,BIRCHTREE POWDER 1KG,295
4801668607329,2023/11,MAFRAN DRESSING WHITE 200G,17
4804888019576,2023/11,BROWN SUGAR 225G,17.5
4804888019545,2023/11,WASHED SUGAR 225G,18.75
4800016022265,2023/11,GT 3IN1 WHITE TWIN PACK 50gX10X24,58
4804888589505,2023/11,HANY SP,39
748485900049,2023/11,FRESCA TUNA MECHADO 175G,26.5
748485900056,2023/11,FRESCA TUNA AFRITADA 175G,26.5
4800888183804,2023/11,SURF PWD ROSE 75G BY6,39
748485801162,2023/11,555 CARNE NORTE 175G,35
4801668602034,2023/11,DATU PUTI SOY SAUCE 200ML,11
4806506318900,2023/11,SISTERS NAPKIN PERFORATED ONYT 4S,28
748485800264,2023/11,555 CARNE NORTE 150G,29.5
4806521793836,2023/11,3D CHOCO PANDA,111
4804888019545,2023/11,WASHED SUGAR 225G,187.5
BILOG,2023/11,BILOG RETAIL,570
4808888004174,2023/11,PALMOLIVE GREEN by 12,66
4800047840043,2023/11,ZONROX ORIGINAL 100ML,19
4800888183804,2023/11,SURF PWD ROSE 75G BY6,78
4800888199126,2023/11,SURF  BAR PURPLE BLOOMS,26
10,2023/11,10,10
MINI,2023/11,MINI PLASTIC,28
21,2023/11,21,21
C18,2023/11,CURLS ASST 18,55.5
40329055,2023/11,CAMEL CIG,107
48044295,2023/11,MARLBORO RED 20'S,155
4800216128101,2023/11,CLOVER GRAB 40G BY 10,0
4902430346184,2023/11,DOWNY ANTIBAC 38ML BY6,52
4800888194268,2023/11,SUNSILK STRONG BY 12,35
4902430698658,2023/11,HEAD AND SHOULDERS BY 12,40.5
4902430698085,2023/11,PANTENE SHM HFALL 12ML BY12,43.5
8850006325230,2023/11,COLGATE FRESH BY 6,49
4800888154255,2023/11,DOVE NOURISHING OIL CARE 12ML BY12,35
4801668603741,2023/11,DATU PUTI PATIS 60ML by 6,44
4801668602218,2023/11,DATU PUTI SOY SAUCE 100ML,45
4801668602034,2023/11,DATU PUTI SOY SAUCE 200ML,44
4801668603659,2023/11,DP OYSTER SAUCE 30G BY 12,36
4800888189806,2023/11,SURF PWD CHERRY 75G BY6,39
EDEN,2023/11,EDEN RETAIL,51
4800575140370,2023/11,ALASKA EVAPORADA 370ML,35.5
4800249008531,2023/11,SAN MARINO CHILI CORNED TUNA 85G,30.5
748485804064,2023/11,ARGENTINA GINILING 250G,84
4800575140158,2023/11,ALASKA EVAPORADA 140ML,39
748485801490,2023/11,ARGENTINA MEATLOAF 150G,46
748485801728,2023/11,LUCKY 7 CARNE NORTE 150G,44
748485102252,2023/11,CENTURY FLAKES HOT &amp; SPICY  95G,53
4805885171007,2023/11,RENO LIVER SMALL,28.5
4800249008517,2023/11,SAN MARINO RED CORNED TUNA 85G,30.5
SM22,2023/11,KNORR SINIGANG  22G RETAIL,75
4800888607126,2023/11,LADYS CHOICE MAYO 27ML BY 6,69
4807770273674,2023/11,PANCIT CANTON KALAMANSI,71.25
4807770270017,2023/11,LUCKY ME BEEF 55G,43.75
4804888800150,2023/11,ZESTO APPLE,86
4800216120013,2023/11,CLOVER CHIPS CHEESE,22.5
4800016603259,2023/11,POT CHIPS V-CUT CHEESE 25gx80,16.5
4800016671807,2023/11,PIATTOS SOUR CREAM 80,16
7622210958716,2023/11,CHEEZ WHIZ TWIN PIMIENTO BY6,72
4800016633782,2023/11,PIATTOS ROADHOUSE BBQ 40gx80,16
4800016633621,2023/11,PIATTOS NACHO PIZZA 40gx80,16
4800016665271,2023/11,Piattos Roast Beef 40gx80,16
4800016666414,2023/11,PIATTOS SPICY CHEESE 40G,16
4800016603280,2023/11,POT CHIPS V-CUT ONION &amp; GARLIC 25gx80,16.5
4800016622533,2023/11,POT CHIPS V-CUT BBQ 25gx80,16.5
4800194116084,2023/11,RIBBED CRACKLING 26g XS LS,13
4800194116237,2023/11,POTATO FRIES PLAIN 21G,13
4800194104951,2023/11,OISHI PRAWN CRACKER SWEET 26g LS,6.5
4800194152891,2023/11,MARTYS SPICY 25g LS,6.5
4800092115714,2023/11,WAFER TIME RICH CREAM,72
4807770120770,2023/11,MONDE SUMO MINI COOKIES,57
4800092550911,2023/11,FUDGEE BARR CHOCO,70.5
4800103220505,2023/11,JUDGE CHEWING GUM 50+5,40
4800016305016,2023/11,MAXX HONEY-MANSI 50G,40
4800103342184,2023/11,BABBLE JOE,20
48044295,2023/11,MARLBORO RED 20'S,155
40329055,2023/11,CAMEL CIG,107
48039871,2023/11,WINSTON LIGHT,135
35,2023/11,35,35
4806532371924,2023/11,ALL MIGHTY PWD BLUE 1KL,37.5
4806532371931,2023/11,ALL MIGHTY PWD GREEN 1KL,37.5
K10,2023/11,KAPE/MILK/OTHER BEVERAGE,60
4800888217455,2023/11,DOVE BLUE SHAM BY 12,128
SC7,2023/11,SHAMPOO/CONDITIONER 7 ASST RETAIL,56
LIPA,2023/11,LIPA PABORITA BY 10,60
14806522672076,2023/11,SMARTEE BOX,120
BROWN,2023/11,BROWN 225G,70
48041812,2023/11,MIGHTY GREEN FLIPTOP,126
4801668600542,2023/11,DATU PUTI PATIS 150ML,14
4801668602218,2023/11,DATU PUTI SOY SAUCE 100ML,7.5
4800361416726,2023/11,NESCAFE CREAMY WHITE TWIN BY 10,60
4800016082979,2023/11,Magic Chips BBQ 30gx100,15
4807770273711,2023/11,PANCIT CANTON SWEET SPICY,28.5
4800092331114,2023/11,MILKEE POLVORON 5G,45
4800194152679,2023/11,SPONGE CHOCO 30g,25.5
4801668602027,2023/11,DATU PUTI VINEGAR 200ML,18
50,2023/11,50,50
4800092551604,2023/11,DOOWEE DONUT CHOCO 420G,95
72,2023/11,72,72
26,2023/11,26,26
10,2023/11,10,10
4800361348607,2023/11,NESTOGEN 1 340G,196
4806500802412,2023/11,MAGIC PANTS XL4,87
40329055,2023/11,CAMEL CIG,107
4800010075922,2023/11,PRESTO CREAMS PEANUT 10G,0
4802288813046,2023/11,HAPPY PANTS L4,102
4806502727423,2023/11,GARDENIA NEW BAKE 560G,79
4800365881186,2023/11,SUPER DELIGHT BROWNIES BROWNIE SCOTCH 180G,45
4806502720615,2023/11,GARDENIA CLASSIC 600g,85
748485400143,2023/11,PLUS KING ORANGE 250ml,92
48044295,2023/11,MARLBORO RED 20'S,155
4800194104982,2023/11,ONION RINGS 18g LS,6.5
350,2023/11,350,350
748485150093,2023/11,COCO MAMA GATA 400ML,65
4902430431149,2023/11,TIDE BAR ORIGINAL 125G,40.5
7622210958716,2023/11,CHEEZ WHIZ TWIN PIMIENTO BY6,72
K12,2023/11,KAPE/MILK/OTHER BEVERAGE,12
k8,2023/11,KAPE/MILK/MILO/OATS ASST,8
10,2023/11,10,10
B5,2023/11,ASST BREAD RETAIL 5,20
4800344001413,2023/11,SILVER SWAN BOTE,20
4800523223810,2023/11,MOBY CHOCO 90G,23.5
8993175554466,2023/11,RICHEESE COOKIES N CREAM,22
150,2023/11,150,150
O,2023/11,OIL RETAIL,23
4806011812047,2023/11,SUPER Q GOLDEN BIHON 500G,123
4801668602034,2023/11,DATU PUTI SOY SAUCE 200ML,22
4800361420129,2023/11,MAGGI MAGIC SARAP 55G,28
65,2023/11,65,65
48044295,2023/11,MARLBORO RED 20'S,155
4800022100025,2023/11,HUNTS PORK N BEANS 390,56
25,2023/11,25,25
4800888602725,2023/11,KNORR CUBE PORK 10G BY 12,36
8993175555746,2023/11,RICHOCO 39G,55
8996001350584,2023/11,CAL CHEESE 48G,57.5
135,2023/11,135,135
4800888199133,2023/11,SURF PWD PURPLE 65G BY6,39
748485800431,2023/11,ARGENTINA C.BEEF 150G,34.75
4800194151986,2023/11,LAVA  CRISPS 34g,8.5
4800016665271,2023/11,Piattos Roast Beef 40gx80,16
10,2023/11,10,10
750515018501,2023/11,SKYFLAKES PLAIN 10s,58.5
J18,2023/11,JUICE ASST LITRO,20
B5,2023/11,ASST BREAD RETAIL 5,5
K17,2023/11,KAPE/MILK/OTHER BEVERAGE,17
5,2023/11,5,5
4800016641008,2023/11,CHIPPY CHILI &amp; CHEESE 30gx100,7.5
4800016138560,2023/11,GG TORTILLOS CHEESE 25gX100,7.5
4800016115110,2023/11,CHIK'N SKIN NI MJ SUKA 16GX100,7.5
4800194104029,2023/11,POTATO FRIES KETCHUP 21g LS,6.5
4800194152891,2023/11,MARTYS SPICY 25g LS,6.5
4800194152679,2023/11,SPONGE CHOCO 30g,17
4800523443416,2023/11,LOADED WHITE 32g,8
10,2023/11,10,30
KN5,2023/11,KNORR CUBES ASST,6
K12,2023/11,KAPE/MILK/OTHER BEVERAGE,36
O,2023/11,OIL RETAIL,23
